"Time [min]"	"Agitated pH 8 rep 1"	"Agitated pH 8 rep 2"	"Agitated pH 8 rep 3"	"Agitated pH 8 rep 4"	"Agitated pH 8 rep 5"	"Agitated pH 8 rep 6"	"Agitated pH 8 rep 7"	"Agitated pH 8 rep 8"	"Idle pH 8 rep 1"	"Idle pH 8 rep 2"	"Idle pH 8 rep 3"	"Idle pH 8 rep 4"	"Idle pH 8 rep 5"	"Idle pH 8 rep 6"	"Idle pH 8 rep 7"	"Idle pH 8 rep 8"	"Fit agitated"	"Fit idle"
45.4666667	0.0867551983225582	0.0712580481805686	0.132217002576148	0.123294742275643	0.0813458909311863	0.0559215136650317	0.0204035194174758	0.0262202799792609										
45.65	0.0902498689498516	0.0828329595601534	0.139793908167904	0.121819924784308	0.0859030837004405	0.0713384723195516	0.00219963592233017	0.0380712539811867										
45.8333333	0.0605451686178579	0.0828329595601534	0.130701621457797	0.13066882973232	0.0859030837004405	0.0643307638402244	0.0188865291262137	0.0188134212280573										
46.0166667	0.0885025336362049	0.108876510164219	0.132217002576148	0.132143647223656	0.123879690110892	0.0685353889278207	0.00826759708737871	0.020294792978298										
46.2	0.0919972042634983	0.0828329595601534	0.144340051522958	0.129194012240985	0.0980555977517848	0.0811492641906098	0.0325394417475729	0.0128879342270944										
46.3833333	0.0902498689498516	0.0900672791723938	0.173132292771632	0.126244377258314	0.0995746620082029	0.0797477224947443	0.0325394417475729	0.030664395229983										
46.5666667	0.0500611567359778	0.0741517760254648	0.133732383694499	0.164589632033036	0.116284368828801	0.0867554309740716	0.0355734223300972	0.0380712539811867										
46.75	0.105975886772672	0.09296100701729	0.159493862706471	0.123294742275643	0.111727176059547	0.0727400140154171	0.0249544902912622	0.00992519072661291										
46.9333333	0.112965228027259	0.0973015987846343	0.156463100469768	0.118870289801637	0.152741910982835	0.0839523475823407	0.0204035194174758	0.0425153692319088										
47.1166667	0.114712563340905	0.0842798234826014	0.153432338233066	0.158690362067694	0.137551268418654	0.075543097407148	0.0386074029126214	0.0321457669802238										
47.3	0.118207233968199	0.0900672791723938	0.147370813759661	0.14689182213701	0.149703782469998	0.0699369306236862	0.0234375000000001	0.0277016517295016										
47.4833333	0.100733880831732	0.117557693698908	0.136763145931202	0.151316274611017	0.0995746620082029	0.0993693062368607	0.0431583737864078	0.0277016517295016										
47.6666667	0.132185916477372	0.0944078709397381	0.144340051522958	0.145417004645675	0.14058939693149	0.0993693062368607	0.0386074029126214	0.0439967409821495										
47.85	0.119954569281845	0.0987484627070824	0.174647673889983	0.140992552171669	0.14058939693149	0.090960056061668	0.0264714805825243	0.0336271387304645										
48.0333333	0.107723222086318	0.107429646241771	0.173132292771632	0.173438536981048	0.155780039495671	0.0937631394533989	0.0310224514563107	0.046959484482631										
48.2166667	0.130438581163725	0.108876510164219	0.17010153053493	0.149841457119681	0.14818471821358	0.075543097407148	0.0310224514563107	0.0454781127323903										
48.4	0.128691245850079	0.0973015987846343	0.13524776481285	0.166064449524371	0.149703782469998	0.0965662228451298	0.0522603155339806	0.0380712539811867										
48.5833333	0.140922593045606	0.140707516458077	0.162524624943173	0.152791092102352	0.136032204162236	0.110581639803784	0.0613622572815535	0.0499222279831124										
48.7666667	0.128691245850079	0.1233451493887	0.189801485073496	0.157215544576359	0.177046939085523	0.107778556412053	0.0370904126213593	0.0336271387304645										
48.95	0.119954569281845	0.133473196845837	0.207986058493711	0.167539267015707	0.161856296521343	0.0881569726699371	0.0431583737864078	0.0425153692319088										
49.1333333	0.125196575222785	0.13057946900094	0.226170631913926	0.17933780694639	0.177046939085523	0.102172389628592	0.0568112864077671	0.0365898822309459										
49.3166667	0.137427922418312	0.119004557621356	0.200409152901955	0.188186711894403	0.174008810572687	0.117589348283112	0.0537773058252428	0.0410339974816681										
49.5	0.128691245850079	0.137813788613181	0.164040006061524	0.171963719489713	0.198313838675376	0.125998598458304	0.0234375000000001	0.0484408562328717										
49.6833333	0.139175257731959	0.145048108225421	0.203439915138657	0.176388171963719	0.218061674008811	0.104975473020322	0.067430218446602	0.0676986889860011										
49.8666667	0.156648610868426	0.13057946900094	0.174647673889983	0.182287441929061	0.189199453136868	0.11198318149965	0.0689472087378641	0.0632545737352789										
50.05	0.175869299318539	0.121898285466252	0.211016820730414	0.204409704299093	0.205909159957466	0.116187806587246	0.0370904126213593	0.057329086734316										
50.2333333	0.149659269613839	0.119004557621356	0.191316866191847	0.19556079935108	0.190718517393286	0.125998598458304	0.0295054611650486	0.0751055477372047										
50.4166667	0.161890616809366	0.134920060768285	0.197378390665252	0.19556079935108	0.184642260367613	0.12740014015417	0.0583282766990292	0.0706614324864826										
50.6	0.132185916477372	0.152282427837662	0.214047582967116	0.188186711894403	0.181604131854777	0.109180098107919	0.0841171116504855	0.0647359454855197										
50.7833333	0.137427922418312	0.156623019605006	0.221624488558873	0.19556079935108	0.196794774418958	0.12740014015417	0.0689472087378641	0.0869565217391305										
50.9666667	0.168879958063953	0.145048108225421	0.215562964085467	0.207359339281764	0.221099802521647	0.12740014015417	0.0431583737864078	0.0499222279831124										
51.15	0.175869299318539	0.142154380380525	0.229201394150629	0.17933780694639	0.184642260367613	0.104975473020322	0.0386074029126214	0.0721428042367233										
51.3333333	0.168879958063953	0.146494972147869	0.227686013032278	0.22800678416046	0.192237581649704	0.11198318149965	0.0598452669902913	0.0676986889860011										
51.5166667	0.179363969945833	0.11611082977646	0.233747537505683	0.188186711894403	0.196794774418958	0.133006306937632	0.0765321601941748	0.0588104584845568										
51.7	0.182858640573126	0.149388699992766	0.215562964085467	0.202934886807757	0.225656995290901	0.125998598458304	0.0643962378640777	0.0884378934893712										
51.8833333	0.161890616809366	0.15372929176011	0.223139869677224	0.188186711894403	0.218061674008811	0.162438682550806	0.0841171116504855	0.0676986889860011										
52.0666667	0.172374628691246	0.166751067062143	0.24283982421579	0.229481601651795	0.248442959137171	0.155430974071479	0.100804004854369	0.0914006369898527										
52.25	0.175869299318539	0.18411343413152	0.248901348689195	0.219157879212447	0.245404830624335	0.128801681850035	0.102320995145631	0.0765869194874454										
52.4333333	0.182858640573126	0.152282427837662	0.250416729807547	0.250129046530492	0.249962023393589	0.152627890679748	0.0841171116504855	0.0825124064884083										
52.6166667	0.19159531714136	0.162410475294798	0.226170631913926	0.241280141582479	0.228695123803737	0.141415557112824	0.0507433252427185	0.10621435449226										
52.8	0.168879958063953	0.145048108225421	0.233747537505683	0.242754959073815	0.25755734467568	0.175052557813595	0.0765321601941748	0.0958447522405748										
52.9833333	0.1968373230823	0.178325978441728	0.264055159872708	0.236855689108473	0.256038280419262	0.148423265592151	0.0947360436893205	0.0884378934893712										
53.1666667	0.170627293377599	0.181219706286624	0.273147446582816	0.232431236634466	0.254519216162844	0.140014015416959	0.0765321601941748	0.116583956743945										
53.35	0.21780534684606	0.185560298053968	0.244355205334142	0.279625396357201	0.240847637855081	0.147021723896286	0.0795661407766991	0.0988074957410563										
53.5333333	0.189847981827713	0.139260652535629	0.244355205334142	0.223582331686454	0.240847637855081	0.162438682550806	0.0841171116504855	0.073624175986964										
53.7166667	0.237026035296173	0.176879114519279	0.261024397636005	0.258977951478504	0.256038280419262	0.168044849334268	0.119007888349515	0.0973261239908156										
53.9	0.193342652455006	0.182666570209072	0.259509016517654	0.26045276896984	0.268190794470606	0.152627890679748	0.0917020631067962	0.113621213243464										
54.0833333	0.231784029355233	0.176879114519279	0.285270495529626	0.279625396357201	0.275786115752696	0.18906797477225	0.0810831310679612	0.0988074957410563										
54.2666667	0.214310676218766	0.171091658829487	0.268601303227762	0.284049848831207	0.266671730214188	0.17365101611773	0.103837985436893	0.119546700244426										
54.45	0.237026035296173	0.188454025898864	0.268601303227762	0.273726126391859	0.26515266595777	0.182060266292922	0.103837985436893	0.112139841493223										
54.6333333	0.235278699982527	0.182666570209072	0.244355205334142	0.282575031339872	0.266671730214188	0.175052557813595	0.112939927184466	0.122509443744908										
54.8166667	0.21780534684606	0.195688345511105	0.274662827701167	0.284049848831207	0.269709858727024	0.169446391030133	0.117490898058252	0.132879045996593										
55	0.251004717805347	0.207263256890689	0.285270495529626	0.270776491409188	0.278824244265532	0.176454099509461	0.119007888349515	0.0973261239908156										
55.1833333	0.237026035296173	0.21449757650293	0.286785876647977	0.253078681513163	0.27274798723986	0.182060266292922	0.0977700242718447	0.107695726242501										
55.3666667	0.263236065000874	0.197135209433553	0.289816638884679	0.273726126391859	0.303129272368221	0.190469516468115	0.0962530339805826	0.115102584993704										
55.55	0.23877337060982	0.231859943572307	0.279208971056221	0.284049848831207	0.277305180009114	0.183461807988788	0.112939927184466	0.119546700244426										
55.7333333	0.252752053118994	0.228966215727411	0.282239733292923	0.295848388761891	0.304648336624639	0.200280308339173	0.125075849514563	0.134360417746834										
55.9166667	0.25974139437358	0.210156984735586	0.30193968783149	0.285524666322542	0.304648336624639	0.210091100210231	0.134177791262136	0.141767276498037										
56.1	0.268478070941814	0.230413079649859	0.304970450068192	0.320920286114593	0.294014886829713	0.228311142256482	0.123558859223301	0.143248648248278										
56.2833333	0.25974139437358	0.223178760037618	0.295878163358085	0.315021016149251	0.321358043445238	0.225508058864751	0.125075849514563	0.152136878749722										
56.4666667	0.273720076882754	0.220285032192722	0.3140627367783	0.313546198657916	0.313762722163147	0.231114225648213	0.123558859223301	0.121028071994667										
56.65	0.263236065000874	0.224625623960067	0.300424306713138	0.332718826045277	0.331991493240164	0.224106517168886	0.147830703883495	0.152136878749722										
56.8333333	0.271972741569107	0.240541127106996	0.294362782239733	0.341567730993289	0.321358043445238	0.208689558514366	0.134177791262136	0.161025109251167										
57.0166667	0.245762711864407	0.231859943572307	0.317093499015002	0.30912174618391	0.339586814522254	0.221303433777155	0.166034587378641	0.161025109251167										
57.2	0.298182771273807	0.25211603848658	0.315578117896651	0.334193643536612	0.325915236214492	0.224106517168886	0.135694781553398	0.172876083253092										
57.3833333	0.278962082823694	0.257903494176373	0.356493408092135	0.331244008553941	0.338067750265836	0.228311142256482	0.156932645631068	0.181764313754537										
57.5666667	0.301677441901101	0.250669174564132	0.336793453553569	0.354841088415308	0.360853714112107	0.231114225648213	0.163000606796117	0.156580994000444										
57.75	0.291193430019221	0.236200535339651	0.333762691316866	0.335668461027948	0.360853714112107	0.242326559215137	0.149347694174757	0.180282942004296										
57.9333333	0.298182771273807	0.263690949866165	0.306485831186543	0.345992183467296	0.335029621753	0.245129642606868	0.172102548543689	0.156580994000444										
58.1166667	0.317403459723921	0.259350358098821	0.309516593423246	0.37696335078534	0.331991493240164	0.263349684653119	0.150864684466019	0.193615287756463										
58.3	0.329634806919448	0.234753671417203	0.330731929080164	0.357790723397979	0.357815585599271	0.246531184302733	0.164517597087379	0.193615287756463										
58.4833333	0.310414118469334	0.236200535339651	0.341339596908622	0.378438168276676	0.338067750265836	0.254940434477926	0.163000606796117	0.153618250499963										
58.6666667	0.305172112528394	0.263690949866165	0.388316411577512	0.347467000958631	0.356296521342853	0.260546601261388	0.167551577669903	0.175838826753574										
58.85	0.320898130351214	0.263690949866165	0.37467798151235	0.387287073224688	0.379082485189123	0.267554309740715	0.163000606796117	0.196578031256944										
59.0333333	0.333129477546741	0.278159589090646	0.383770268222458	0.343042548484625	0.371487163907033	0.236720392431675	0.164517597087379	0.184727057255018										
59.2166667	0.350602830683208	0.278159589090646	0.367101075920594	0.407934518103385	0.388196870727632	0.256341976173791	0.187272451456311	0.196578031256944										
59.4	0.357592171937795	0.270925269478406	0.388316411577512	0.394661160681366	0.386677806471214	0.260546601261388	0.172102548543689	0.175838826753574										
59.5833333	0.368076183819675	0.265137813788613	0.359524170328838	0.402035248138043	0.392754063496886	0.295585143658024	0.170585558252427	0.211391748759351										
59.7666667	0.336624148174035	0.289734500470231	0.365585694802243	0.40940933559472	0.420097220112411	0.271758934828311	0.206993325242718	0.211391748759351										
59.95	0.355844836624148	0.272372133400854	0.388316411577512	0.404984883120714	0.366929971137779	0.278766643307639	0.163000606796117	0.251388786015851										
60.1333333	0.348855495369561	0.299862547927367	0.382254887104107	0.42563232799941	0.409463770317484	0.2843728100911	0.216095266990291	0.192133916006222										
60.3166667	0.375065525074262	0.285393908702886	0.412562509471132	0.406459700612049	0.409463770317484	0.288577435178697	0.182721480582524	0.218798607510555										
60.5	0.397780884151669	0.298415684004919	0.376193362630702	0.421207875525404	0.410982834573902	0.301191310441486	0.194857402912621	0.242500555514406										
60.6833333	0.357592171937795	0.301309411849815	0.395893317169268	0.42563232799941	0.429211605650919	0.323615977575333	0.188789441747573	0.22916820976224										
60.8666667	0.376812860387908	0.288287636547783	0.408016366116078	0.399085613155372	0.40490657754823	0.305395935529082	0.187272451456311	0.24990741426561										
61.05	0.390791542897082	0.285393908702886	0.406500984997727	0.430056780473416	0.423135348625247	0.288577435178697	0.205476334951456	0.233612325012962										
61.2333333	0.404770225406256	0.323012370686537	0.426200939536293	0.402035248138043	0.414020963086739	0.312403644008409	0.203959344660194	0.243981927264647										
61.4166667	0.383802201642495	0.318671778919193	0.420139415062888	0.446279772878106	0.421616284368829	0.332025227750526	0.229748179611651	0.230649581512481										
61.6	0.371570854446968	0.334587282066122	0.424685558417942	0.459553130300125	0.444402248215099	0.327820602662929	0.229748179611651	0.255832901266573										
61.7833333	0.439716931679189	0.323012370686537	0.435293226246401	0.443330137895435	0.450478505240772	0.322214435879468	0.219129247572816	0.241019183764166										
61.9666667	0.390791542897082	0.327352962453881	0.420139415062888	0.440380502912764	0.441364119702263	0.341836019621584	0.244918082524272	0.243981927264647										
62.15	0.415254237288136	0.33603414598857	0.397408698287619	0.472826487722144	0.424654412881665	0.31520672740014	0.235816140776699	0.282497592770906										
62.3333333	0.385549536956142	0.333140418143674	0.44590089407486	0.459553130300125	0.445921312471518	0.337631394533987	0.231265169902913	0.243981927264647										
62.5166667	0.429232919797309	0.349055921290603	0.418624033944537	0.468402035248138	0.464150083548534	0.351646811492642	0.225197208737864	0.255832901266573										
62.7	0.427485584483662	0.357737104825291	0.418624033944537	0.481675392670157	0.461111955035698	0.337631394533987	0.235816140776699	0.273609362269462										
62.8833333	0.410012231347196	0.363524560515084	0.438323988483103	0.478725757687486	0.468707276317788	0.347442186405046	0.244918082524272	0.267683875268499										
63.0666667	0.46592696138389	0.364971424437532	0.430747082891347	0.505272472531524	0.45199756949719	0.362859145059566	0.269189927184466	0.286941708021628										
63.25	0.453695614188363	0.370758880127324	0.439839369601455	0.466927217756803	0.476302597599878	0.367063770147162	0.254020024271845	0.263239760017777										
63.4333333	0.422243578542722	0.385227519351805	0.444385512956509	0.52297028242755	0.496050432933313	0.3614576033637	0.25098604368932	0.319531886526924										
63.6166667	0.47116896732483	0.370758880127324	0.439839369601455	0.52297028242755	0.491493240164059	0.3614576033637	0.257054004854369	0.286941708021628										
63.8	0.457190284815656	0.380886927584461	0.474693135323534	0.497898385074847	0.471745404830624	0.388086895585144	0.27222390776699	0.303236797274276										
63.9833333	0.455442949502009	0.393908702886493	0.47014699196848	0.518545829953543	0.473264469087042	0.368465311843027	0.26463895631068	0.322494630027405										
64.1666667	0.425738249170016	0.392461838964045	0.485300803151993	0.515596194970872	0.511241075497494	0.389488437281009	0.255537014563107	0.281016221020665										
64.35	0.493884326402237	0.405483614266078	0.473177754205183	0.52591991741022	0.494531368676895	0.389488437281009	0.279808859223301	0.303236797274276										
64.5333333	0.47641097326577	0.382333791506909	0.498939233217154	0.491999115109505	0.497569497189731	0.404905395935529	0.279808859223301	0.304718169024517										
64.7166667	0.532325703302464	0.377993199739564	0.491362327625398	0.553941449745594	0.524912653805256	0.375473020322355	0.263121966019418	0.315087771276202										
64.9	0.495631661715883	0.375099471894668	0.480754659796939	0.518545829953543	0.520355461036002	0.402102312543798	0.299529733009709	0.319531886526924										
65.0833333	0.49737899702953	0.408377342110974	0.511062282163964	0.52591991741022	0.503645754215403	0.409110021023126	0.260087985436893	0.346196578031257										
65.2666667	0.51310501485235	0.424292845257903	0.48227004091529	0.555416267236929	0.502126689958985	0.409110021023126	0.299529733009709	0.350640693281979										
65.45	0.509610344225057	0.399696158576286	0.497423852098803	0.536243639849568	0.527950782318092	0.393693062368606	0.319250606796117	0.369898526035109										
65.6333333	0.499126332343177	0.422845981335455	0.51863918775572	0.579013347098296	0.553774874677199	0.420322354590049	0.328352548543689	0.328420117028368										
65.8166667	0.530578367988817	0.428633437025248	0.521669949992423	0.534768822358233	0.556813003190035	0.410511562718991	0.308631674757282	0.355084808532701										
66	0.51834702079329	0.445995804094625	0.524700712229126	0.562790354693607	0.541622360625854	0.406306937631395	0.316216626213592	0.353603436782461										
66.1833333	0.51834702079329	0.4271865731028	0.544400666767692	0.576063712115626	0.567446452984961	0.420322354590049	0.322284587378641	0.359528923783424										
66.3666667	0.530578367988817	0.441655212327281	0.558039096832853	0.593761522011651	0.558332067446453	0.435739313244569	0.35717536407767	0.375824013036071										
66.55	0.551546391752577	0.443102076249729	0.535308380057584	0.614408966890347	0.562889260215707	0.446951646811493	0.291944781553398	0.380268128286794										
66.7333333	0.565525074261751	0.450336395861969	0.536823761175936	0.562790354693607	0.568965517241379	0.462368605466013	0.345039441747573	0.37286126953559										
66.9166667	0.532325703302464	0.43442089271504	0.556523715714502	0.593761522011651	0.59175148108765	0.437140854940435	0.358692354368932	0.401007332790164										
67.1	0.576009086143631	0.453230123706865	0.542885285649341	0.59081188702898	0.581118031292724	0.435739313244569	0.389032160194175	0.398044589289682										
67.2833333	0.553293727066224	0.492295449612964	0.535308380057584	0.570164442150284	0.581118031292724	0.441345480028031	0.375379247572816	0.406932819791127										
67.4666667	0.556788397693517	0.492295449612964	0.567131383542961	0.608509696925005	0.568965517241379	0.445550105115627	0.358692354368932	0.396563217539442										
67.65	0.602219115848331	0.460464443319106	0.555008334596151	0.596711156994322	0.572003645754215	0.456762438682551	0.385998179611651	0.366935782534627										
67.8333333	0.569019744889044	0.486507993923171	0.545916047886043	0.617358601873018	0.585675224061978	0.462368605466013	0.398134101941748	0.4350788830457										
68.0166667	0.542809715184344	0.49518917745786	0.591377481436581	0.605560061942335	0.600865866626158	0.460967063770147	0.385998179611651	0.403970076290645										
68.2	0.567272409575397	0.482167402155827	0.561069859069556	0.608509696925005	0.620613701959593	0.48479327259986	0.387515169902913	0.426190652544256										
68.3833333	0.603966451161978	0.466251899008898	0.595923624791635	0.60703487943367	0.623651830472429	0.481990189208129	0.384481189320388	0.398044589289682										
68.5666667	0.581251092084571	0.5024234970701	0.591377481436581	0.604085244450999	0.575041774267051	0.474982480728802	0.40723604368932	0.441004370046663										
68.75	0.591735103966451	0.515445272372133	0.588346719199879	0.612934149399012	0.596308673856904	0.467974772249475	0.405719053398058	0.436560254795941										
68.9333333	0.600471780534685	0.486507993923171	0.573192908016366	0.602610426959664	0.629728087498101	0.490399439383322	0.414820995145631	0.467669061550996										
69.1166667	0.576009086143631	0.524126455906822	0.598954387028338	0.633581594277708	0.614537444933921	0.498808689558514	0.433024878640777	0.446929857047626										
69.3	0.605713786475625	0.512551544527237	0.608046673738445	0.638006046751714	0.605423059395412	0.510021023125438	0.426956917475728	0.443967113547145										
69.4833333	0.628429145553032	0.511104680604789	0.585315956963176	0.651279404173733	0.632766216010937	0.496005606166784	0.422405946601942	0.452855344048589										
69.6666667	0.633671151493972	0.535701367286407	0.615623579330202	0.679300936509107	0.641880601549445	0.511422564821304	0.434541868932039	0.457299459299311										
69.85	0.628429145553032	0.527020183751718	0.618654341566904	0.667502396578423	0.643399665805864	0.50021023125438	0.437575849514563	0.4750759203022										
70.0333333	0.623187139612091	0.541488822976199	0.615623579330202	0.645380134208392	0.6464377943187	0.526839523475824	0.443643810679612	0.469150433301237										
70.2166667	0.617945133671151	0.55595746220068	0.62623124715866	0.689624658948455	0.652514051344372	0.536650315346882	0.448194781553398	0.466187689800756										
70.4	0.649397169316792	0.541488822976199	0.620169722685255	0.646854951699727	0.66162843688288	0.533847231955151	0.42088895631068	0.478038663802681										
70.5833333	0.624934474925738	0.545829414743543	0.617138960448553	0.691099476439791	0.670742822421388	0.543658023826209	0.463364684466019	0.534330790311829										
70.7666667	0.672112528394199	0.571872965347609	0.639869677223822	0.695523928913797	0.640361537293027	0.538051857042747	0.47094963592233	0.485445522553885										
70.95	0.651144504630438	0.561744917890472	0.611077435975148	0.710272103827151	0.672261886677806	0.549264190609671	0.436058859223301	0.51655432930894										
71.1333333	0.635418486807618	0.558851190045576	0.639869677223822	0.696998746405132	0.663147501139298	0.560476524176594	0.446677791262136	0.498777868306052										
71.3166667	0.642407828062205	0.564638645735368	0.658054250644037	0.68814984145712	0.657071244113626	0.550665732305536	0.458813713592233	0.504703355307014										
71.5	0.659881181198672	0.568979237502713	0.647446582815578	0.70732246884448	0.679857207959897	0.573090399439383	0.4921875	0.507666098807496										
71.6833333	0.654639175257732	0.600810243796571	0.639869677223822	0.704372833861809	0.65403311560079	0.567484232655922	0.490670509708738	0.532849418561588										
71.8666667	0.677354534335139	0.599363379874123	0.661085012880739	0.694049111422461	0.696566914780495	0.581499649614576	0.480051577669903	0.510628842307977										
72.05	0.663375851825965	0.621066338710844	0.692908016366116	0.748617358601873	0.685933464985569	0.598318149964962	0.496738470873786	0.526923931560625										
72.2333333	0.694827887471606	0.605150835563915	0.679269586300955	0.692574293931126	0.722391007139602	0.5927119831815	0.495221480582524	0.538774905562551										
72.4166667	0.715795911235366	0.606597699486363	0.688361873011062	0.744192906127867	0.693528786267659	0.582901191310442	0.4921875	0.53581216206207										
72.6	0.677354534335139	0.589235332416986	0.676238824064252	0.763365533515227	0.71631475011393	0.591310441485634	0.502806432038835	0.566920968817125										
72.7833333	0.696575222785252	0.599363379874123	0.68533111077436	0.758941081041221	0.702643171806167	0.612333566923616	0.51342536407767	0.529886675061107										
72.9666667	0.724532587803599	0.605150835563915	0.705031065312926	0.741243271145196	0.70871942883184	0.580098107918711	0.517976334951456	0.565439597066884										
73.15	0.652891839944085	0.615278883021052	0.7338233065616	0.798761153307278	0.725429135652438	0.601121233356693	0.510391383495146	0.580253314569291										
73.3333333	0.694827887471606	0.597916515951675	0.705031065312926	0.754516628567215	0.719352878626766	0.612333566923616	0.51342536407767	0.568402340567365										
73.5166667	0.724532587803599	0.642769297547566	0.705031065312926	0.747142541110537	0.72391007139602	0.619341275402943	0.528595266990291	0.587660173320495										
73.7	0.715795911235366	0.636981841857773	0.735338687679951	0.782538160902588	0.705681300319003	0.627750525578136	0.527078276699029	0.574327827568328										
73.8833333	0.708806569980779	0.64710988931491	0.695938778602818	0.751566993584544	0.729986328421692	0.601121233356693	0.519493325242719	0.587660173320495										
74.0666667	0.698322558098899	0.681834623453664	0.714123352023034	0.794336700833272	0.742138842473037	0.629152067274002	0.55590109223301	0.602473890822902										
74.25	0.754237288135593	0.648556753237358	0.739884831035005	0.784012978393924	0.752772292267963	0.605325858444289	0.554384101941748	0.586178801570254										
74.4333333	0.726279923117246	0.648556753237358	0.726246400969844	0.78843743086793	0.714795685857512	0.622144358794674	0.549833131067961	0.596548403821939										
74.6166667	0.759479294076533	0.664472256384287	0.723215638733141	0.806135240763955	0.749734163755127	0.633356692361598	0.566520024271845	0.603955262573143										
74.8	0.74025860562642	0.686175215221008	0.756554023336869	0.786962613376595	0.763405742062889	0.63896285914506	0.569554004854369	0.612843493074587										
74.9833333	0.715795911235366	0.657237936772046	0.698969540839521	0.798761153307278	0.749734163755127	0.678206026629292	0.569554004854369	0.593585660321458										
75.1666667	0.754237288135593	0.683281487376112	0.729277163206546	0.794336700833272	0.745176970985873	0.644569025928521	0.581689927184466	0.59802977557218										
75.35	0.722785252489953	0.671706575996527	0.730792544324898	0.823833050659981	0.737581649703782	0.655781359495445	0.586240898058252	0.623213095326272										
75.5333333	0.76122662939018	0.667365984229183	0.735338687679951	0.825307868151316	0.737581649703782	0.666993693062369	0.587757888349515	0.629138582327235										
75.7166667	0.7507426175083	0.689068943065905	0.747461736626762	0.823833050659981	0.777077320370652	0.68801681850035	0.560452063106796	0.624694467076513										
75.9	0.785689323781234	0.691962670910801	0.783830883467192	0.80466042327262	0.766443870575725	0.675402943237561	0.596859830097087	0.651359158580846										
76.0833333	0.78219465315394	0.702090718367937	0.767161691165328	0.844480495538677	0.758848549293635	0.706236860546601	0.612029733009709	0.65876601733205										
76.2666667	0.790931329722174	0.736815452506692	0.765646310046977	0.832681955607993	0.772520127601398	0.68801681850035	0.613546723300971	0.649877786830605										
76.45	0.77171064127206	0.709325037980178	0.755038642218518	0.832681955607993	0.784672641652742	0.699229152067274	0.581689927184466	0.646915043330124										
76.6333333	0.769963305958413	0.702090718367937	0.780800121230489	0.848904948012683	0.758848549293635	0.707638402242467	0.630233616504854	0.642470928079402										
76.8166667	0.77171064127206	0.719453085437315	0.791407789058948	0.819408598185974	0.78619170590916	0.70063069376314	0.618097694174757	0.673579734834457										
77	0.79267866503582	0.728134268972003	0.762615547810274	0.835631590590664	0.766443870575725	0.70063069376314	0.622648665048544	0.673579734834457										
77.1833333	0.794426000349467	0.719453085437315	0.802015456887407	0.850379765504019	0.798344219960504	0.713244569025929	0.662090412621359	0.686912080586623										
77.3666667	0.815394024113227	0.74549663604138	0.785346264585543	0.872502027874051	0.822649248063193	0.678206026629292	0.622648665048544	0.670616991333975										
77.55	0.836362047876988	0.742602908196484	0.818684649189271	0.85332940048669	0.802901412729758	0.710441485634198	0.616580703883495	0.663210132582772										
77.7333333	0.796173335663114	0.718006221514866	0.776253977875436	0.862178305434702	0.810496734011849	0.720252277505256	0.618097694174757	0.657284645581809										
77.9166667	0.817141359426874	0.728134268972003	0.797469313532353	0.868077575400044	0.780115448883488	0.7468815697267	0.621131674757282	0.713576772090956										
78.1	0.820636030054167	0.774433914490342	0.794438551295651	0.872502027874051	0.84087801914021	0.735669236159776	0.630233616504854	0.72098363084216										
78.2833333	0.822383365367814	0.719453085437315	0.811107743597515	0.88577538529607	0.816572991037521	0.7468815697267	0.671192354368932	0.678023850085179										
78.4666667	0.818888694740521	0.732474860739347	0.823230792544325	0.865127940417373	0.80138234847334	0.762298528381219	0.639335558252427	0.67950522183542										
78.65	0.825878035995107	0.774433914490342	0.814138505834217	0.875451662856721	0.819611119550357	0.71885073580939	0.681811286407767	0.670616991333975										
78.8333333	0.850340730386161	0.751284091731173	0.827776935899379	0.86955239289138	0.807458605499013	0.753889278206027	0.649954490291262	0.701725798089031										
79.0166667	0.876550760090861	0.765752730955654	0.788377026822246	0.887250202787405	0.824168312319611	0.772109320252278	0.668158373786408	0.722465002592401										
79.2	0.878298095404508	0.73826231642914	0.818684649189271	0.876926480348057	0.833282697858119	0.78051857042747	0.66967536407767	0.731353233093845										
79.3833333	0.824130700681461	0.74549663604138	0.842930747082891	0.901998377700759	0.813534862524685	0.766503153468816	0.672709344660194	0.728390489593364										
79.5666667	0.859077406954394	0.757071547420965	0.809592362479163	0.876926480348057	0.818092055293939	0.756692361597758	0.62719963592233	0.753573809347456										
79.75	0.878298095404508	0.791796281559719	0.842930747082891	0.88577538529607	0.834801762114537	0.767904695164681	0.665124393203884	0.726909117843123										
79.9333333	0.836362047876988	0.772987050567894	0.823230792544325	0.884300567804734	0.84087801914021	0.762298528381219	0.689396237864078	0.749129694096734										
80.1166667	0.846846059758868	0.791796281559719	0.868692226094863	0.871027210382715	0.818092055293939	0.794533987386125	0.680294296116505	0.743204207095771										
80.3	0.881792766031801	0.786008825869927	0.830807698136081	0.878401297839392	0.828725505088865	0.783321653819201	0.721253033980582	0.737278720094808										
80.4833333	0.866066748208981	0.809158648629096	0.871722988331565	0.906422830174766	0.822649248063193	0.788927820602663	0.706083131067961	0.78320124435227										
80.6666667	0.871308754149921	0.832308471388266	0.870207607213214	0.909372465157437	0.84087801914021	0.798738612473721	0.666641383495146	0.747648322346493										
